distribution;estimator;random_state;dmu;ds;alpha;cons_alpha;est_alpha;mean_poster;accuracy;roc;mae;rmse;log_loss;precision;recall;accuracy_balanced;brier_score
laplace;sigmoid_nnre;1;2;1;0,95;0,8214299999999999;0,8214299999999999;0,862;0,8808;0,8690200000000001;0,056470000000000006;0,08735;0,77317;0,98146;0,8913700000000001;0,78568;0,11169000000000001
laplace;sigmoid_nnre;2;2;1;0,95;0,8214299999999999;0,8214299999999999;0,85561;0,8736;0,85193;0,0526;0,07761;0,76753;0,9804;0,8846299999999999;0,77432;0,11654
laplace;sigmoid_nnre;3;2;1;0,95;0,8214299999999999;0,8214299999999999;0,87864;0,8892;0,8351;0,060320000000000006;0,09615;0,7278399999999999;0,97682;0,90484;0,74842;0,10267000000000001
laplace;sigmoid_nnre;4;2;1;0,95;0,8214299999999999;0,8214299999999999;0,85144;0,8740000000000001;0,8538899999999999;0,05842000000000001;0,09182;0,89155;0,9826600000000001;0,88295;0,79347;0,11900000000000001
laplace;sigmoid_nnre;5;2;1;0,95;0,8214299999999999;0,8214299999999999;0,8809;0,892;0,83736;0,061220000000000004;0,09709;0,77856;0,9773200000000001;0,9073700000000001;0,75368;0,10064
laplace;sigmoid_nnre;6;2;1;0,95;0,8214299999999999;0,8214299999999999;0,8583200000000001;0,8808;0,88192;0,05801;0,09025;0,84259;0,9837;0,88926;0,8046300000000001;0,11047
laplace;sigmoid_nnre;7;2;1;0,95;0,8214299999999999;0,8214299999999999;0,83244;0,8588;0,8801899999999999;0,05438;0,08409;0,86806;0,9865299999999999;0,86316;0,81958;0,1306
laplace;sigmoid_nnre;8;2;1;0,95;0,8214299999999999;0,8214299999999999;0,8650200000000001;0,888;0,88892;0,05881;0,09097000000000001;0,73661;0,98518;0,8955799999999999;0,81979;0,10262
laplace;sigmoid_nnre;9;2;1;0,95;0,8214299999999999;0,8214299999999999;0,88189;0,8956;0,87489;0,05945;0,09544;0,65725;0,9782799999999999;0,91032;0,7631600000000001;0,09544
laplace;sigmoid_nnre;0;2;1;0,99;0,8560200000000001;0,8560200000000001;0,87592;0,8804;0,88013;0,04701;0,08075;0,75862;0,9968;0,88202;0,80101;0,11097
laplace;sigmoid_nnre;1;2;1;0,99;0,8560200000000001;0,8560200000000001;0,89365;0,8972;0,92465;0,05082;0,08288;0,66425;0,9968600000000001;0,89899;0,8094899999999999;0,09397
laplace;sigmoid_nnre;2;2;1;0,99;0,8560200000000001;0,8560200000000001;0,9022399999999999;0,9024;0,81586;0,049210000000000004;0,08355;0,61585;0,9951200000000001;0,90586;0,73293;0,08816
laplace;sigmoid_nnre;3;2;1;0,99;0,8560200000000001;0,8560200000000001;0,90484;0,9059999999999999;0,77647;0,052020000000000004;0,0884;0,7413;0,99426;0,9103;0,69515;0,08921
laplace;sigmoid_nnre;4;2;1;0,99;0,8560200000000001;0,8560200000000001;0,88997;0,8952;0,86859;0,0459;0,0725;0,67896;0,9968600000000001;0,89697;0,80848;0,09758
laplace;sigmoid_nnre;5;2;1;0,99;0,8560200000000001;0,8560200000000001;0,8988;0,9016;0,8832200000000001;0,04603;0,07228;0,5664399999999999;0,9959899999999999;0,9042399999999999;0,77212;0,0891
laplace;sigmoid_nnre;6;2;1;0,99;0,8560200000000001;0,8560200000000001;0,89412;0,9004;0,9259999999999999;0,04931;0,07814;0,6309899999999999;0,9977600000000001;0,90141;0,8507100000000001;0,0926
laplace;sigmoid_nnre;7;2;1;0,99;0,8560200000000001;0,8560200000000001;0,91354;0,9159999999999999;0,8424200000000001;0,0485;0,07962999999999999;0,59895;0,99519;0,9196;0,7398;0,07787000000000001
laplace;sigmoid_nnre;8;2;1;0,99;0,8560200000000001;0,8560200000000001;0,9112100000000001;0,9168;0,89274;0,05486;0,09382;0,5886600000000001;0,9965;0,91919;0,7996;0,07731
laplace;sigmoid_nnre;9;2;1;0,99;0,8560200000000001;0,8560200000000001;0,9029;0,9068;0,83183;0,0503;0,0812;0,58012;0,9951399999999999;0,9103;0,73515;0,0865
laplace;sigmoid_nnre;0;4;1;0,01;0,00982;0,00982;0,0002;0,99;0,02423;0,01097;0,05289;0,16699;0,0;0,0;0,5;0,01
laplace;sigmoid_nnre;1;4;1;0,01;0,00982;0,00982;0,00011999999999999999;0,99;0,02423;0,0102;0,050910000000000004;0,17681;0,0;0,0;0,5;0,01
laplace;sigmoid_nnre;2;4;1;0,01;0,00982;0,00982;0,00014;0,99;0,06807;0,00948;0,0484;0,15824000000000002;0,0;0,0;0,5;0,01
laplace;sigmoid_nnre;3;4;1;0,01;0,00982;0,00982;0,00016;0,99;0,06302999999999999;0,01056;0,05331;0,1677;0,0;0,0;0,5;0,01
laplace;sigmoid_nnre;4;4;1;0,01;0,00982;0,00982;0,00033;0,99;0,029460000000000004;0,00978;0,048510000000000005;0,16588;0,0;0,0;0,5;0,01
laplace;sigmoid_nnre;5;4;1;0,01;0,00982;0,00982;0,00011;0,99;0,045239999999999995;0,00946;0,04772;0,175;0,0;0,0;0,5;0,01
laplace;sigmoid_nnre;6;4;1;0,01;0,00982;0,00982;0,00013000000000000002;0,99;0,08541;0,01064;0,05372999999999999;0,15472;0,0;0,0;0,5;0,01
laplace;sigmoid_nnre;7;4;1;0,01;0,00982;0,00982;9e-05;0,99;0,04724;0,010620000000000001;0,05235;0,1601;0,0;0,0;0,5;0,01
laplace;sigmoid_nnre;8;4;1;0,01;0,00982;0,00982;0,00015;0,99;0,08;0,01059;0,05089;0,1579;0,0;0,0;0,5;0,01
laplace;sigmoid_nnre;9;4;1;0,01;0,00982;0,00982;9e-05;0,99;0,04401;0,01009;0,0517;0,18836;0,0;0,0;0,5;0,01
laplace;sigmoid_nnre;0;4;1;0,05;0,04908;0,04908;0,0002;0,95;0,08208;0,042710000000000005;0,15311;0,6905;0,0;0,0;0,5;0,05
laplace;sigmoid_nnre;1;4;1;0,05;0,04908;0,04908;0,00018;0,95;0,04885;0,04973;0,16905;0,8281299999999999;0,0;0,0;0,5;0,05
laplace;sigmoid_nnre;2;4;1;0,05;0,04908;0,04908;0,00015;0,95;0,06097999999999999;0,051579999999999994;0,17203;0,78283;0,0;0,0;0,5;0,05
laplace;sigmoid_nnre;3;4;1;0,05;0,04908;0,04908;0,00029;0,95;0,03754;0,0526;0,1729;0,73907;0,0;0,0;0,5;0,05
laplace;sigmoid_nnre;4;4;1;0,05;0,04908;0,04908;0,00013000000000000002;0,95;0,06332;0,045810000000000003;0,15999000000000002;0,79885;0,0;0,0;0,5;0,05
laplace;sigmoid_nnre;5;4;1;0,05;0,04908;0,04908;0,00022;0,95;0,03429;0,04899;0,16627;0,7471300000000001;0,0;0,0;0,5;0,05
laplace;sigmoid_nnre;6;4;1;0,05;0,04908;0,04908;0,00014;0,95;0,07993;0,04676;0,16127;0,78005;0,0;0,0;0,5;0,05
laplace;sigmoid_nnre;7;4;1;0,05;0,04908;0,04908;0,00029;0,95;0,37185;0,04605;0,16183;0,6097199999999999;0,0;0,0;0,5;0,04995
laplace;sigmoid_nnre;8;4;1;0,05;0,04908;0,04908;0,003;0,95;0,39105999999999996;0,04873;0,16666;0,46166;0,0;0,0;0,5;0,0477
laplace;sigmoid_nnre;9;4;1;0,05;0,04908;0,04908;0,01239;0,95;0,80025;0,03483;0,12808;0,22651;0,0;0,0;0,5;0,0406
laplace;sigmoid_nnre;0;4;1;0,25;0,24541999999999997;0,24541999999999997;0,25369;0,9476;0,9803200000000001;0,03614;0,06275;0,18871;0,8908200000000001;0,9008;0,932;0,0433
laplace;sigmoid_nnre;1;4;1;0,25;0,24541999999999997;0,24541999999999997;0,26227;0,938;0,97219;0,03651;0,06688999999999999;0,27599;0,8593299999999999;0,8992;0,9250700000000001;0,05315
laplace;sigmoid_nnre;2;4;1;0,25;0,24541999999999997;0,24541999999999997;0,25619000000000003;0,9328;0,96678;0,0378;0,07103;0,28624;0,85208;0,8848;0,9168;0,05577000000000001
laplace;sigmoid_nnre;3;4;1;0,25;0,24541999999999997;0,24541999999999997;0,24291999999999997;0,9376;0,96835;0,031439999999999996;0,05354;0,26397;0,88254;0,8656;0,9136;0,05189
laplace;sigmoid_nnre;4;4;1;0,25;0,24541999999999997;0,24541999999999997;0,26004;0,9396;0,9710200000000001;0,03669;0,06323;0,261;0,86462;0,8992;0,9261299999999999;0,05038
laplace;sigmoid_nnre;5;4;1;0,25;0,24541999999999997;0,24541999999999997;0,2543;0,9348;0,96619;0,040010000000000004;0,07124;0,31761999999999996;0,86321;0,8784;0,9159999999999999;0,05631
laplace;sigmoid_nnre;6;4;1;0,25;0,24541999999999997;0,24541999999999997;0,25364000000000003;0,9404;0,9793;0,03911;0,07174;0,24006;0,8730399999999999;0,8912;0,924;0,04935
laplace;sigmoid_nnre;7;4;1;0,25;0,24541999999999997;0,24541999999999997;0,24370999999999998;0,9476;0,9722799999999999;0,03707;0,06856;0,24564;0,8983899999999999;0,8912;0,9288;0,04654
laplace;sigmoid_nnre;8;4;1;0,25;0,24541999999999997;0,24541999999999997;0,2562;0,9396;0,9705799999999999;0,04145;0,07967;0,31561999999999996;0,86916;0,8928;0,924;0,054329999999999996
laplace;sigmoid_nnre;9;4;1;0,25;0,24541999999999997;0,24541999999999997;0,23793000000000003;0,9388;0,9773799999999999;0,03581;0,06815;0,21721999999999997;0,89597;0,8544;0,9106700000000001;0,048960000000000004
laplace;sigmoid_nnre;0;4;1;0,5;0,49083999999999994;0,49083999999999994;0,5022;0,9356;0,96759;0,04543;0,07896;0,36123;0,93386;0,9376;0,9356;0,05685
laplace;sigmoid_nnre;1;4;1;0,5;0,49083999999999994;0,49083999999999994;0,50841;0,9264;0,9692799999999999;0,0431;0,07539;0,35026;0,9190299999999999;0,9352;0,9264;0,06402000000000001
laplace;sigmoid_nnre;2;4;1;0,5;0,49083999999999994;0,49083999999999994;0,49568;0,9312;0,9696600000000001;0,03988;0,06978;0,33149;0,93258;0,9296;0,9312;0,06047999999999999
laplace;sigmoid_nnre;3;4;1;0,5;0,49083999999999994;0,49083999999999994;0,5051;0,9359999999999999;0,97125;0,03885;0,0651;0,33331;0,9304899999999999;0,9424;0,9359999999999999;0,055470000000000005
laplace;sigmoid_nnre;4;4;1;0,5;0,49083999999999994;0,49083999999999994;0,51335;0,9308;0,9746299999999999;0,044430000000000004;0,07808999999999999;0,31775;0,9197200000000001;0,9440000000000001;0,9308;0,05882999999999999
laplace;sigmoid_nnre;5;4;1;0,5;0,49083999999999994;0,49083999999999994;0,48651000000000005;0,9296;0,9707600000000001;0,04542;0,08263999999999999;0,37024;0,94089;0,9168;0,9296;0,06226
laplace;sigmoid_nnre;6;4;1;0,5;0,49083999999999994;0,49083999999999994;0,50531;0,9284;0,96944;0,03977;0,06742999999999999;0,34033;0,92399;0,9336;0,9284;0,06357
laplace;sigmoid_nnre;7;4;1;0,5;0,49083999999999994;0,49083999999999994;0,49759;0,9396;0,9764299999999999;0,04;0,06916;0,27716;0,94137;0,9376;0,9396;0,05215
laplace;sigmoid_nnre;8;4;1;0,5;0,49083999999999994;0,49083999999999994;0,48654;0,9344;0,9721200000000001;0,04645;0,0865;0,36953;0,94581;0,9216;0,9344;0,06042
laplace;sigmoid_nnre;9;4;1;0,5;0,49083999999999994;0,49083999999999994;0,50536;0,9224;0,9681;0,04741;0,08306000000000001;0,40151;0,91575;0,9304;0,9224;0,06832
laplace;sigmoid_nnre;0;4;1;0,75;0,73626;0,73626;0,72645;0,9359999999999999;0,9729700000000001;0,03669;0,08005;0,31513;0,97193;0,9418700000000001;0,9301299999999999;0,056029999999999996
laplace;sigmoid_nnre;1;4;1;0,75;0,73626;0,73626;0,75846;0,9424;0,9712200000000001;0,03692;0,07191;0,30517;0,95721;0,9664;0,9184;0,05272
laplace;sigmoid_nnre;2;4;1;0,75;0,73626;0,73626;0,74417;0,9396;0,9662700000000001;0,03341;0,06505;0,32686;0,96444;0,95467;0,92453;0,054560000000000004
laplace;sigmoid_nnre;3;4;1;0,75;0,73626;0,73626;0,74326;0,938;0,9689700000000001;0,03456;0,06885;0,3312;0,9618700000000001;0,9552;0,9208;0,05401
laplace;sigmoid_nnre;4;4;1;0,75;0,73626;0,73626;0,7567699999999999;0,9436;0,97406;0,03297;0,06345;0,2496;0,9558399999999999;0,9696;0,9176;0,04779
laplace;sigmoid_nnre;5;4;1;0,75;0,73626;0,73626;0,74967;0,9432;0,97549;0,03524;0,06961;0,27676;0,9626299999999999;0,9616;0,9248;0,048839999999999995
laplace;sigmoid_nnre;6;4;1;0,75;0,73626;0,73626;0,75185;0,9388;0,9707100000000001;0,0375;0,07309;0,3071;0,9579799999999999;0,9605299999999999;0,91707;0,05293
laplace;sigmoid_nnre;7;4;1;0,75;0,73626;0,73626;0,73852;0,9392;0,97164;0,035289999999999995;0,07245;0,32347;0,96744;0,9509299999999999;0,9274700000000001;0,0536
laplace;sigmoid_nnre;8;4;1;0,75;0,73626;0,73626;0,74073;0,9416;0,9715;0,03645;0,07365;0,32259;0,96454;0,9573299999999999;0,9258700000000001;0,052739999999999995
laplace;sigmoid_nnre;9;4;1;0,75;0,73626;0,73626;0,7612399999999999;0,9416;0,97045;0,03657;0,07372000000000001;0,30507;0,95476;0,968;0,9152;0,05085
laplace;sigmoid_nnre;0;4;1;0,95;0,9326;0,9326;0,9430700000000001;0,9704;0,97636;0,01782;0,058120000000000005;0,18109;0,9877100000000001;0,98105;0,8745299999999999;0,027410000000000004
laplace;sigmoid_nnre;1;4;1;0,95;0,9326;0,9326;0,9486;0,9716;0,96906;0,01746;0,05729;0,15788;0,98567;0,9844200000000001;0,85621;0,025419999999999998
laplace;sigmoid_nnre;2;4;1;0,95;0,9326;0,9326;0,9462299999999999;0,966;0,95952;0,01515;0,0429;0,19619;0,9839399999999999;0,98021;0,83811;0,030889999999999997
laplace;sigmoid_nnre;3;4;1;0,95;0,9326;0,9326;0,9406200000000001;0,9688;0,9759700000000001;0,0167;0,05152999999999999;0,18281;0,98769;0,9793700000000001;0,8736799999999999;0,02839
laplace;sigmoid_nnre;4;4;1;0,95;0,9326;0,9326;0,93673;0,966;0,9711700000000001;0,01524;0,04698;0,19633;0,9889;0,97516;0,8835799999999999;0,030389999999999997
laplace;sigmoid_nnre;5;4;1;0,95;0,9326;0,9326;0,94921;0,966;0,9751299999999999;0,01796;0,05629;0,17142000000000002;0,98231;0,9818899999999999;0,82295;0,030739999999999996
laplace;sigmoid_nnre;6;4;1;0,95;0,9326;0,9326;0,9336700000000001;0,9640000000000001;0,97675;0,01707;0,0513;0,18817;0,98929;0,9726299999999999;0,8863200000000001;0,03255
laplace;sigmoid_nnre;7;4;1;0,95;0,9326;0,9326;0,9366899999999999;0,9676;0,9733200000000001;0,01571;0,045810000000000003;0,1797;0,98975;0,976;0,892;0,02975
laplace;sigmoid_nnre;8;4;1;0,95;0,9326;0,9326;0,93445;0,9656;0,9766299999999999;0,015380000000000001;0,0435;0,1891;0,99015;0,9734700000000001;0,89474;0,03165
laplace;sigmoid_nnre;9;4;1;0,95;0,9326;0,9326;0,94115;0,9668;0,9535600000000001;0,016909999999999998;0,05289;0,21773;0,98724;0,9776799999999999;0,86884;0,03044
laplace;sigmoid_nnre;0;4;1;0,99;0,9718700000000001;0,9718700000000001;0,9771799999999999;0,9824;0,97946;0,00881;0,03224;0,10231;0,99754;0,98465;0,8723200000000001;0,016
laplace;sigmoid_nnre;1;4;1;0,99;0,9718700000000001;0,9718700000000001;0,9782799999999999;0,9808;0,97931;0,00893;0,03288;0,10818;0,9959100000000001;0,98465;0,79232;0,01706
laplace;sigmoid_nnre;2;4;1;0,99;0,9718700000000001;0,9718700000000001;0,9803200000000001;0,9848;0,96225;0,009040000000000001;0,036430000000000004;0,10569;0,99674;0,98788;0,83394;0,01461
laplace;sigmoid_nnre;3;4;1;0,99;0,9718700000000001;0,9718700000000001;0,9804200000000001;0,9816;0,97801;0,00821;0,031889999999999995;0,11947;0,99511;0,98626;0,75313;0,01699
laplace;sigmoid_nnre;4;4;1;0,99;0,9718700000000001;0,9718700000000001;0,9767899999999999;0,9808;0,98735;0,0089;0,03411;0,07968;0,9967299999999999;0,9838399999999999;0,8319200000000001;0,016280000000000003
laplace;sigmoid_nnre;5;4;1;0,99;0,9718700000000001;0,9718700000000001;0,9801200000000001;0,9824;0,97855;0,007890000000000001;0,02995;0,09642;0,99592;0,98626;0,79313;0,01615
laplace;sigmoid_nnre;6;4;1;0,99;0,9718700000000001;0,9718700000000001;0,9778100000000001;0,9772;0,97965;0,00842;0,03148;0,09677000000000001;0,9946799999999999;0,9822200000000001;0,73111;0,01987
laplace;sigmoid_nnre;7;4;1;0,99;0,9718700000000001;0,9718700000000001;0,9791200000000001;0,98;0,97972;0,00838;0,029930000000000002;0,09757;0,9951;0,98465;0,75232;0,017
laplace;sigmoid_nnre;8;4;1;0,99;0,9718700000000001;0,9718700000000001;0,98388;0,9864;0,9419200000000001;0,01196;0,05397999999999999;0,10925;0,9959399999999999;0,9903;0,79515;0,01268
laplace;sigmoid_nnre;9;4;1;0,99;0,9718700000000001;0,9718700000000001;0,9794700000000001;0,982;0,9744200000000001;0,009640000000000001;0,03706;0,11959000000000002;0,99592;0,9858600000000001;0,79293;0,01681
laplace;sigmoid_nnre;0;0;2;0,01;0,005;0,005;0,00014;0,99;0,33660999999999996;0,00519;0,01829;0,11855;0,0;0,0;0,5;0,01
laplace;sigmoid_nnre;1;0;2;0,01;0,005;0,005;0,00011;0,99;0,46793999999999997;0,00476;0,01061;0,10601;0,0;0,0;0,5;0,01
laplace;sigmoid_nnre;2;0;2;0,01;0,005;0,005;0,00027;0,99;0,33844;0,0049700000000000005;0,01484;0,11377000000000001;0,0;0,0;0,5;0,01
laplace;sigmoid_nnre;3;0;2;0,01;0,005;0,005;0,00011;0,99;0,43825;0,0051;0,01431;0,12355999999999999;0,0;0,0;0,5;0,01
laplace;sigmoid_nnre;4;0;2;0,01;0,005;0,005;0,00011;0,99;0,37085999999999997;0,005379999999999999;0,01886;0,12979000000000002;0,0;0,0;0,5;0,01
laplace;sigmoid_nnre;5;0;2;0,01;0,005;0,005;0,0002;0,99;0,48733999999999994;0,00471;0,01116;0,10085;0,0;0,0;0,5;0,01
laplace;sigmoid_nnre;6;0;2;0,01;0,005;0,005;0,00028;0,99;0,2629;0,0046700000000000005;0,01105;0,11957000000000001;0,0;0,0;0,5;0,01
laplace;sigmoid_nnre;7;0;2;0,01;0,005;0,005;0,00021;0,99;0,22966;0,0047799999999999995;0,0142;0,12567;0,0;0,0;0,5;0,01
laplace;sigmoid_nnre;8;0;2;0,01;0,005;0,005;0,0002;0,99;0,46575;0,0047799999999999995;0,01966;0,10897000000000001;0,0;0,0;0,5;0,01
laplace;sigmoid_nnre;9;0;2;0,01;0,005;0,005;0,0001;0,99;0,33957;0,00472;0,01235;0,12841;0,0;0,0;0,5;0,01
laplace;sigmoid_nnre;0;0;2;0,05;0,025;0,025;0,0002;0,95;0,30891;0,025230000000000002;0,053110000000000004;0,6005199999999999;0,0;0,0;0,5;0,04999
laplace;sigmoid_nnre;1;0;2;0,05;0,025;0,025;0,00022;0,95;0,34956;0,02335;0,04911;0,56187;0,0;0,0;0,5;0,04999
laplace;sigmoid_nnre;2;0;2;0,05;0,025;0,025;0,00018;0,95;0,30067;0,025240000000000002;0,0594;0,61259;0,0;0,0;0,5;0,04999
laplace;sigmoid_nnre;3;0;2;0,05;0,025;0,025;0,0001;0,95;0,34514;0,02597;0,05823;0,62231;0,0;0,0;0,5;0,04999
laplace;sigmoid_nnre;4;0;2;0,05;0,025;0,025;0,00015;0,95;0,32521;0,02362;0,049069999999999996;0,57222;0,0;0,0;0,5;0,04999
laplace;sigmoid_nnre;5;0;2;0,05;0,025;0,025;0,00014;0,95;0,31781;0,02516;0,05587999999999999;0,59158;0,0;0,0;0,5;0,04999
laplace;sigmoid_nnre;6;0;2;0,05;0,025;0,025;0,00018;0,95;0,30234;0,024630000000000003;0,05474;0,60044;0,0;0,0;0,5;0,04999
laplace;sigmoid_nnre;7;0;2;0,05;0,025;0,025;0,00026000000000000003;0,95;0,34970999999999997;0,02518;0,058410000000000004;0,58572;0,0;0,0;0,5;0,049980000000000004
laplace;sigmoid_nnre;8;0;2;0,05;0,025;0,025;0,00016;0,95;0,32313000000000003;0,02483;0,058379999999999994;0,61249;0,0;0,0;0,5;0,04999
laplace;sigmoid_nnre;9;0;2;0,05;0,025;0,025;8e-05;0,95;0,35525;0,024419999999999997;0,05214;0,6196;0,0;0,0;0,5;0,04999
laplace;sigmoid_nnre;0;0;2;0,25;0,125;0,125;0,0009199999999999999;0,75;0,3549;0,12941;0,21028000000000002;2,47669;0,0;0,0;0,5;0,24936999999999998
laplace;sigmoid_nnre;1;0;2;0,25;0,125;0,125;0,00155;0,75;0,37084;0,12847;0,20679;2,3464400000000003;0,0;0,0;0,5;0,24855
laplace;sigmoid_nnre;2;0;2;0,25;0,125;0,125;0,00027;0,75;0,32145;0,12085;0,19347999999999999;2,6065099999999997;0,0;0,0;0,5;0,24991
laplace;sigmoid_nnre;3;0;2;0,25;0,125;0,125;0,00031;0,75;0,32432;0,12535;0,20546999999999999;2,59522;0,0;0,0;0,5;0,24989
laplace;sigmoid_nnre;4;0;2;0,25;0,125;0,125;0,00033;0,75;0,34615;0,1208;0,19795;2,6652400000000003;0,0;0,0;0,5;0,24988000000000002
laplace;sigmoid_nnre;5;0;2;0,25;0,125;0,125;0,00031;0,75;0,41301000000000004;0,12278;0,19682;2,47166;0,0;0,0;0,5;0,24986
laplace;sigmoid_nnre;6;0;2;0,25;0,125;0,125;0,00119;0,75;0,38094;0,12211;0,19623;2,48264;0,0;0,0;0,5;0,24855
laplace;sigmoid_nnre;7;0;2;0,25;0,125;0,125;0,00033;0,75;0,33815;0,12184;0,19929000000000002;2,4786099999999998;0,0;0,0;0,5;0,24988000000000002
laplace;sigmoid_nnre;8;0;2;0,25;0,125;0,125;0,00281;0,75;0,37696;0,11993;0,19404000000000002;2,35818;0,0;0,0;0,5;0,24786999999999998
laplace;sigmoid_nnre;9;0;2;0,25;0,125;0,125;0,0021100000000000003;0,75;0,41273999999999994;0,12382;0,19817;2,36848;0,0;0,0;0,5;0,2478
laplace;sigmoid_nnre;0;0;2;0,5;0,25;0,25;0,06773;0,5264;0,63559;0,18112999999999999;0,23767;2,41453;0,86667;0,0624;0,5264;0,42193
laplace;sigmoid_nnre;1;0;2;0,5;0,25;0,25;0,12964;0,5764;0,66156;0,13169;0,16035;2,23107;0,7784300000000001;0,2136;0,5764;0,38421
laplace;sigmoid_nnre;2;0;2;0,5;0,25;0,25;0,14093;0,5916;0,65396;0,13446;0,1671;2,29565;0,82073;0,2344;0,5916;0,3725
laplace;sigmoid_nnre;3;0;2;0,5;0,25;0,25;0,11602;0,5479999999999999;0,6641699999999999;0,14151;0,17307999999999998;2,07364;0,76549;0,1384;0,5479999999999999;0,38956
laplace;sigmoid_nnre;4;0;2;0,5;0,25;0,25;0,07014;0,5292;0,6510600000000001;0,18413;0,23274;2,47323;0,86139;0,0696;0,5292;0,41958999999999996
laplace;sigmoid_nnre;5;0;2;0,5;0,25;0,25;0,06277999999999999;0,5332;0,59015;0,1871;0,25161;2,6633299999999998;0,86087;0,0792;0,5332;0,43138000000000004
laplace;sigmoid_nnre;6;0;2;0,5;0,25;0,25;0,1283;0,5644;0,65098;0,13396;0,16442;2,15408;0,76923;0,184;0,5644;0,38085
laplace;sigmoid_nnre;7;0;2;0,5;0,25;0,25;0,06888999999999999;0,516;0,64722;0,1787;0,22914;2,36254;0,8333299999999999;0,04;0,516;0,42057
laplace;sigmoid_nnre;8;0;2;0,5;0,25;0,25;0,07534;0,5156;0,65415;0,17773;0,2272;2,42728;0,76;0,0456;0,5156;0,41908999999999996
laplace;sigmoid_nnre;9;0;2;0,5;0,25;0,25;0,09283;0,5268;0,64454;0,16691;0,2118;2,39228;0,71613;0,0888;0,5268;0,4073
laplace;sigmoid_nnre;0;0;2;0,75;0,375;0,375;0,29215;0,47200000000000003;0,65925;0,17157999999999998;0,20088;2,41273;0,897;0,3344;0,6096;0,47568
laplace;sigmoid_nnre;1;0;2;0,75;0,375;0,375;0,37888;0,5212;0,6456;0,20371;0,24589;2,32614;0,8568399999999999;0,43413;0,60827;0,43895
laplace;sigmoid_nnre;2;0;2;0,75;0,375;0,375;0,36768;0,5324;0,67033;0,17906;0,21025;2,19708;0,8828600000000001;0,43413;0,63067;0,4265
laplace;sigmoid_nnre;3;0;2;0,75;0,375;0,375;0,34801;0,5032;0,6571100000000001;0,14875;0,17401;2,0531200000000003;0,8710399999999999;0,39626999999999996;0,6101300000000001;0,43283
laplace;sigmoid_nnre;4;0;2;0,75;0,375;0,375;0,30213;0,4784;0,6581100000000001;0,16441;0,19374;2,27273;0,8948799999999999;0,34507;0,61173;0,46712
laplace;sigmoid_nnre;5;0;2;0,75;0,375;0,375;0,28102;0,4648;0,6605;0,18922;0,22233000000000003;2,76868;0,88633;0,32853000000000004;0,60107;0,49658
laplace;sigmoid_nnre;6;0;2;0,75;0,375;0,375;0,29427;0,4744;0,66301;0,16623;0,19582;2,41336;0,8869;0,34293;0,60587;0,47433000000000003
laplace;sigmoid_nnre;7;0;2;0,75;0,375;0,375;0,2803;0,4636;0,6449;0,18277000000000002;0,21331;2,61708;0,8915;0,32427;0,60293;0,49401000000000006
laplace;sigmoid_nnre;8;0;2;0,75;0,375;0,375;0,39982;0,5412;0,65972;0,18872;0,22368000000000002;2,14547;0,86255;0,46187;0,62053;0,41475
laplace;sigmoid_nnre;9;0;2;0,75;0,375;0,375;0,35125;0,516;0,65481;0,18746;0,21727;2,4468900000000002;0,87571;0,41333000000000003;0,6186699999999999;0,45208000000000004
laplace;sigmoid_nnre;0;0;2;0,95;0,475;0,475;0,43481000000000003;0,46;0,67856;0,19501;0,22751;2,36806;0,9767399999999999;0,44211000000000006;0,62105;0,49418
laplace;sigmoid_nnre;1;0;2;0,95;0,475;0,475;0,51058;0,5324;0,66057;0,18502000000000002;0,2129;1,8219999999999998;0,97183;0,52295;0,61747;0,41893
laplace;sigmoid_nnre;2;0;2;0,95;0,475;0,475;0,45743;0,48200000000000004;0,6739;0,14003;0,16379000000000002;1,7490599999999998;0,97619;0,46611;0,62505;0,43627
laplace;sigmoid_nnre;3;0;2;0,95;0,475;0,475;0,5129199999999999;0,5392;0,67148;0,18068;0,20872;1,72985;0,97736;0,5271600000000001;0,64758;0,40765
laplace;sigmoid_nnre;4;0;2;0,95;0,475;0,475;0,5040100000000001;0,5324;0,6362300000000001;0,17015;0,19527;1,8721299999999998;0,96744;0,52547;0,5947399999999999;0,41995
laplace;sigmoid_nnre;5;0;2;0,95;0,475;0,475;0,451;0,4832;0,65464;0,15144000000000002;0,18288;1,7432;0,9754200000000001;0,46779;0,6218899999999999;0,44268
laplace;sigmoid_nnre;6;0;2;0,95;0,475;0,475;0,47702;0,5016;0,66881;0,19022;0,2173;2,1315;0,9788;0,48589;0,64295;0,44961
laplace;sigmoid_nnre;7;0;2;0,95;0,475;0,475;0,49559;0,52;0,6520600000000001;0,19592;0,22491;2,03776;0,9749399999999999;0,50779;0,62989;0,43443999999999994
laplace;sigmoid_nnre;8;0;2;0,95;0,475;0,475;0,4736;0,4956;0,64822;0,19414;0,22235;2,15822;0,97526;0,48126;0,62463;0,4581
laplace;sigmoid_nnre;9;0;2;0,95;0,475;0,475;0,49388000000000004;0,5156;0,68697;0,19643;0,22707;2,0777099999999997;0,97705;0,50189;0,63895;0,43886000000000003
laplace;sigmoid_nnre;0;0;2;0,99;0,495;0,495;0,5423600000000001;0,552;0,67447;0,18332;0,21125;1,8564599999999998;0,99634;0,5494899999999999;0,67475;0,40681999999999996
